,no,target,t,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
320,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,
321,81.0,9.0,1.0,0.28563875867558963,0.0065413976257128895,0.1250832494639864,0.4058631085690659,0.2343400823434815,0.0,0.015915727592057533,0.038330139155070414,0.0,0.010164749693038808,0.010485206386805281,0.0,0.0,0.06666666666666667,0.7428571428571428,0.75,1.0,0.21139283482739682,0.0
322,81.0,9.0,2.0,0.3233754450567947,0.032439077483133016,0.0900033212840985,0.28490455845364027,0.0,0.0,0.010339374959121883,0.0316598089399723,0.0,0.0,0.0,0.02911908523783916,0.0,0.2,0.6571428571428571,0.5,0.833333333333333,0.17372030367588825,0.1
323,81.0,9.0,3.0,0.3280242657782471,0.015301948916238295,0.0908937306946739,0.5774370326982047,0.0,0.0,0.035554153409331386,0.12993431981933998,0.0,0.0,0.08743886256963636,0.011729214150976379,0.0,0.2,0.4,1.0,0.9166666666666665,0.1723843736821646,0.0
324,82.0,8.0,0.0,0.28563875867558963,0.0065413976257128895,0.1250832494639864,0.4058631085690659,0.2343400823434815,0.0,0.015915727592057533,0.038330139155070414,0.0,0.010164749693038808,0.010485206386805281,0.0,0.0,0.06666666666666667,0.7428571428571428,0.75,1.0,0.21139283482739682,0.0
325,82.0,8.0,1.0,0.3233754450567947,0.032439077483133016,0.0900033212840985,0.28490455845364027,0.0,0.0,0.010339374959121883,0.0316598089399723,0.0,0.0,0.0,0.02911908523783916,0.0,0.2,0.6571428571428571,0.5,0.833333333333333,0.17372030367588825,0.1
326,82.0,8.0,2.0,0.3280242657782471,0.015301948916238295,0.0908937306946739,0.5774370326982047,0.0,0.0,0.035554153409331386,0.12993431981933998,0.0,0.0,0.08743886256963636,0.011729214150976379,0.0,0.2,0.4,1.0,0.9166666666666665,0.1723843736821646,0.0
327,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
328,83.0,7.0,0.0,0.3233754450567947,0.032439077483133016,0.0900033212840985,0.28490455845364027,0.0,0.0,0.010339374959121883,0.0316598089399723,0.0,0.0,0.0,0.02911908523783916,0.0,0.2,0.6571428571428571,0.5,0.833333333333333,0.17372030367588825,0.1
329,83.0,7.0,1.0,0.3280242657782471,0.015301948916238295,0.0908937306946739,0.5774370326982047,0.0,0.0,0.035554153409331386,0.12993431981933998,0.0,0.0,0.08743886256963636,0.011729214150976379,0.0,0.2,0.4,1.0,0.9166666666666665,0.1723843736821646,0.0
330,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
331,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,0.583333333333333,0.24791388899974373,
332,84.0,8.0,0.0,0.3280242657782471,0.015301948916238295,0.0908937306946739,0.5774370326982047,0.0,0.0,0.035554153409331386,0.12993431981933998,0.0,0.0,0.08743886256963636,0.011729214150976379,0.0,0.2,0.4,1.0,0.9166666666666665,0.1723843736821646,0.0
333,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
334,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,0.583333333333333,0.24791388899974373,
335,84.0,8.0,3.0,0.262075198551511,0.1127549286406018,0.42628797329988966,0.29277951969127936,0.20838924640385956,0.0,0.0,0.05209797917684076,0.0,0.0,0.0,0.008590879349757007,0.0,0.2,0.7085714285714285,0.55,0.7166666666666668,0.4984277235282154,0.1
336,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
337,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,0.583333333333333,0.24791388899974373,
338,85.0,7.0,2.0,0.262075198551511,0.1127549286406018,0.42628797329988966,0.29277951969127936,0.20838924640385956,0.0,0.0,0.05209797917684076,0.0,0.0,0.0,0.008590879349757007,0.0,0.2,0.7085714285714285,0.55,0.7166666666666668,0.4984277235282154,0.1
339,85.0,7.0,3.0,0.30525873856876273,0.0299759426275335,0.06876333271441651,0.28021810288391963,0.15769771713319902,0.0,0.04808421085030338,0.10718199643700578,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7085714285714285,0.45,0.7833333333333332,0.17001650576907723,0.0
340,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,0.583333333333333,0.24791388899974373,
341,86.0,8.0,1.0,0.262075198551511,0.1127549286406018,0.42628797329988966,0.29277951969127936,0.20838924640385956,0.0,0.0,0.05209797917684076,0.0,0.0,0.0,0.008590879349757007,0.0,0.2,0.7085714285714285,0.55,0.7166666666666668,0.4984277235282154,0.1
342,86.0,8.0,2.0,0.30525873856876273,0.0299759426275335,0.06876333271441651,0.28021810288391963,0.15769771713319902,0.0,0.04808421085030338,0.10718199643700578,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7085714285714285,0.45,0.7833333333333332,0.17001650576907723,0.0
343,86.0,8.0,3.0,0.24657808899296968,0.047097908521554446,0.07927010579613346,0.34136788064638385,0.17597893814019905,0.0,0.014388328671624628,0.05212751258070266,0.0,0.042863736147164044,0.0,0.0,0.0,0.13333333333333333,0.6399999999999999,0.55,0.7166666666666668,0.17841955209625415,0.0
344,87.0,8.0,0.0,0.262075198551511,0.1127549286406018,0.42628797329988966,0.29277951969127936,0.20838924640385956,0.0,0.0,0.05209797917684076,0.0,0.0,0.0,0.008590879349757007,0.0,0.2,0.7085714285714285,0.55,0.7166666666666668,0.4984277235282154,0.1
345,87.0,8.0,1.0,0.30525873856876273,0.0299759426275335,0.06876333271441651,0.28021810288391963,0.15769771713319902,0.0,0.04808421085030338,0.10718199643700578,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7085714285714285,0.45,0.7833333333333332,0.17001650576907723,0.0
346,87.0,8.0,2.0,0.24657808899296968,0.047097908521554446,0.07927010579613346,0.34136788064638385,0.17597893814019905,0.0,0.014388328671624628,0.05212751258070266,0.0,0.042863736147164044,0.0,0.0,0.0,0.13333333333333333,0.6399999999999999,0.55,0.7166666666666668,0.17841955209625415,0.0
347,,,,,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
348,88.0,8.0,0.0,0.30525873856876273,0.0299759426275335,0.06876333271441651,0.28021810288391963,0.15769771713319902,0.0,0.04808421085030338,0.10718199643700578,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7085714285714285,0.45,0.7833333333333332,0.17001650576907723,0.0
349,88.0,8.0,1.0,0.24657808899296968,0.047097908521554446,0.07927010579613346,0.34136788064638385,0.17597893814019905,0.0,0.014388328671624628,0.05212751258070266,0.0,0.042863736147164044,0.0,0.0,0.0,0.13333333333333333,0.6399999999999999,0.55,0.7166666666666668,0.17841955209625415,0.0
350,,,,,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
351,88.0,8.0,3.0,0.2729581570207666,0.034024651969791084,0.0776793092501916,0.2362893222616545,0.1271564068983507,0.0,0.004742246622986394,0.4760521011434701,0.0,0.0,0.4324979712242839,0.0,0.0,0.0,0.6399999999999999,0.95,0.8499999999999996,0.17137683125111258,0.30000000000000004
352,89.0,7.0,0.0,0.24657808899296968,0.047097908521554446,0.07927010579613346,0.34136788064638385,0.17597893814019905,0.0,0.014388328671624628,0.05212751258070266,0.0,0.042863736147164044,0.0,0.0,0.0,0.13333333333333333,0.6399999999999999,0.55,0.7166666666666668,0.17841955209625415,0.0
353,,,,,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
354,89.0,7.0,2.0,0.2729581570207666,0.034024651969791084,0.0776793092501916,0.2362893222616545,0.1271564068983507,0.0,0.004742246622986394,0.4760521011434701,0.0,0.0,0.4324979712242839,0.0,0.0,0.0,0.6399999999999999,0.95,0.8499999999999996,0.17137683125111258,0.30000000000000004
355,89.0,7.0,3.0,0.35857275063799326,0.01450428204909353,0.10727071402198231,0.39551631464700404,0.0,0.0,0.08193783447920316,0.03209753617578282,0.0,0.015592282706705015,0.0,0.0,0.0,0.4,0.9828571428571428,0.75,0.7833333333333332,0.20432258937812478,0.0
356,,,,,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
357,90.0,7.0,1.0,0.2729581570207666,0.034024651969791084,0.0776793092501916,0.2362893222616545,0.1271564068983507,0.0,0.004742246622986394,0.4760521011434701,0.0,0.0,0.4324979712242839,0.0,0.0,0.0,0.6399999999999999,0.95,0.8499999999999996,0.17137683125111258,0.30000000000000004
358,90.0,7.0,2.0,0.35857275063799326,0.01450428204909353,0.10727071402198231,0.39551631464700404,0.0,0.0,0.08193783447920316,0.03209753617578282,0.0,0.015592282706705015,0.0,0.0,0.0,0.4,0.9828571428571428,0.75,0.7833333333333332,0.20432258937812478,0.0
359,90.0,7.0,3.0,0.24057370371966186,0.0006099805454636478,0.07055487470412267,0.7294559487303174,0.0,0.0,0.0,0.5403521225551878,0.0,0.0,0.03165712593762337,0.0,0.0,0.0,0.6399999999999999,0.65,0.5166666666666666,0.319718870201824,0.0
360,91.0,7.0,0.0,0.2729581570207666,0.034024651969791084,0.0776793092501916,0.2362893222616545,0.1271564068983507,0.0,0.004742246622986394,0.4760521011434701,0.0,0.0,0.4324979712242839,0.0,0.0,0.0,0.6399999999999999,0.95,0.8499999999999996,0.17137683125111258,0.30000000000000004
361,91.0,7.0,1.0,0.35857275063799326,0.01450428204909353,0.10727071402198231,0.39551631464700404,0.0,0.0,0.08193783447920316,0.03209753617578282,0.0,0.015592282706705015,0.0,0.0,0.0,0.4,0.9828571428571428,0.75,0.7833333333333332,0.20432258937812478,0.0
362,91.0,7.0,2.0,0.24057370371966186,0.0006099805454636478,0.07055487470412267,0.7294559487303174,0.0,0.0,0.0,0.5403521225551878,0.0,0.0,0.03165712593762337,0.0,0.0,0.0,0.6399999999999999,0.65,0.5166666666666666,0.319718870201824,0.0
363,91.0,7.0,3.0,0.45144047120186254,0.032862253898791834,0.17267634250689132,0.43307239086241955,0.2371798836649572,0.0,0.09593835002443071,0.03801476459240211,0.0,0.0,0.11345242795104618,0.0,0.0,0.13333333333333333,0.6399999999999999,0.75,0.7166666666666668,0.26706106733652646,0.0
364,92.0,8.0,0.0,0.35857275063799326,0.01450428204909353,0.10727071402198231,0.39551631464700404,0.0,0.0,0.08193783447920316,0.03209753617578282,0.0,0.015592282706705015,0.0,0.0,0.0,0.4,0.9828571428571428,0.75,0.7833333333333332,0.20432258937812478,0.0
365,92.0,8.0,1.0,0.24057370371966186,0.0006099805454636478,0.07055487470412267,0.7294559487303174,0.0,0.0,0.0,0.5403521225551878,0.0,0.0,0.03165712593762337,0.0,0.0,0.0,0.6399999999999999,0.65,0.5166666666666666,0.319718870201824,0.0
366,92.0,8.0,2.0,0.45144047120186254,0.032862253898791834,0.17267634250689132,0.43307239086241955,0.2371798836649572,0.0,0.09593835002443071,0.03801476459240211,0.0,0.0,0.11345242795104618,0.0,0.0,0.13333333333333333,0.6399999999999999,0.75,0.7166666666666668,0.26706106733652646,0.0
367,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,
368,93.0,7.0,0.0,0.24057370371966186,0.0006099805454636478,0.07055487470412267,0.7294559487303174,0.0,0.0,0.0,0.5403521225551878,0.0,0.0,0.03165712593762337,0.0,0.0,0.0,0.6399999999999999,0.65,0.5166666666666666,0.319718870201824,0.0
369,93.0,7.0,1.0,0.45144047120186254,0.032862253898791834,0.17267634250689132,0.43307239086241955,0.2371798836649572,0.0,0.09593835002443071,0.03801476459240211,0.0,0.0,0.11345242795104618,0.0,0.0,0.13333333333333333,0.6399999999999999,0.75,0.7166666666666668,0.26706106733652646,0.0
370,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,
371,93.0,7.0,3.0,0.2886753294294549,0.0013146313066518805,0.07379327160781257,0.16958274471970508,0.08534194596309871,0.0,0.012519284854127635,0.039247784203637046,0.0,0.0,0.06888790191691889,0.0,0.0,0.0,0.7771428571428571,0.75,0.8499999999999996,0.09406780867351759,0.0
372,94.0,8.0,0.0,0.45144047120186254,0.032862253898791834,0.17267634250689132,0.43307239086241955,0.2371798836649572,0.0,0.09593835002443071,0.03801476459240211,0.0,0.0,0.11345242795104618,0.0,0.0,0.13333333333333333,0.6399999999999999,0.75,0.7166666666666668,0.26706106733652646,0.0
373,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,
374,94.0,8.0,2.0,0.2886753294294549,0.0013146313066518805,0.07379327160781257,0.16958274471970508,0.08534194596309871,0.0,0.012519284854127635,0.039247784203637046,0.0,0.0,0.06888790191691889,0.0,0.0,0.0,0.7771428571428571,0.75,0.8499999999999996,0.09406780867351759,0.0
375,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
376,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,
377,95.0,8.0,1.0,0.2886753294294549,0.0013146313066518805,0.07379327160781257,0.16958274471970508,0.08534194596309871,0.0,0.012519284854127635,0.039247784203637046,0.0,0.0,0.06888790191691889,0.0,0.0,0.0,0.7771428571428571,0.75,0.8499999999999996,0.09406780867351759,0.0
378,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
379,95.0,8.0,3.0,0.37662281174858336,0.005632739993132133,0.16412224875857587,0.5389671984288322,0.046117190210215216,0.0,0.00704834967816897,0.18674182214773247,0.0,0.0,0.038852425757775144,0.007513689632839801,0.0,0.0,0.6399999999999999,0.75,0.7833333333333332,0.2643179298101814,0.0
380,96.0,7.0,0.0,0.2886753294294549,0.0013146313066518805,0.07379327160781257,0.16958274471970508,0.08534194596309871,0.0,0.012519284854127635,0.039247784203637046,0.0,0.0,0.06888790191691889,0.0,0.0,0.0,0.7771428571428571,0.75,0.8499999999999996,0.09406780867351759,0.0
381,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
382,96.0,7.0,2.0,0.37662281174858336,0.005632739993132133,0.16412224875857587,0.5389671984288322,0.046117190210215216,0.0,0.00704834967816897,0.18674182214773247,0.0,0.0,0.038852425757775144,0.007513689632839801,0.0,0.0,0.6399999999999999,0.75,0.7833333333333332,0.2643179298101814,0.0
383,,,,,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
384,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
385,97.0,7.0,1.0,0.37662281174858336,0.005632739993132133,0.16412224875857587,0.5389671984288322,0.046117190210215216,0.0,0.00704834967816897,0.18674182214773247,0.0,0.0,0.038852425757775144,0.007513689632839801,0.0,0.0,0.6399999999999999,0.75,0.7833333333333332,0.2643179298101814,0.0
386,,,,,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
387,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
388,98.0,8.0,0.0,0.37662281174858336,0.005632739993132133,0.16412224875857587,0.5389671984288322,0.046117190210215216,0.0,0.00704834967816897,0.18674182214773247,0.0,0.0,0.038852425757775144,0.007513689632839801,0.0,0.0,0.6399999999999999,0.75,0.7833333333333332,0.2643179298101814,0.0
389,,,,,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
390,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
391,98.0,8.0,3.0,0.291100846632797,0.09969198270639258,0.34499785440023767,0.1985785411570133,0.07580871141325832,0.0,0.006211935256753068,0.030592387343248824,0.005825210451834386,0.0,0.01538853796552178,0.028807749106365407,0.0,0.0,0.5714285714285714,0.65,0.583333333333333,0.22435808943227328,0.1
392,,,,,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
393,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
394,99.0,8.0,2.0,0.291100846632797,0.09969198270639258,0.34499785440023767,0.1985785411570133,0.07580871141325832,0.0,0.006211935256753068,0.030592387343248824,0.005825210451834386,0.0,0.01538853796552178,0.028807749106365407,0.0,0.0,0.5714285714285714,0.65,0.583333333333333,0.22435808943227328,0.1
395,99.0,8.0,3.0,0.37463896982124384,0.04005702488288349,0.2169076739051597,0.31871998070495794,0.0,0.0,0.00463605969552053,0.05286215600176779,0.0,0.0,0.016561937974294862,0.0,0.0,0.4,0.6399999999999999,0.65,0.7833333333333332,0.21026893544472186,0.0
396,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
397,100.0,7.0,1.0,0.291100846632797,0.09969198270639258,0.34499785440023767,0.1985785411570133,0.07580871141325832,0.0,0.006211935256753068,0.030592387343248824,0.005825210451834386,0.0,0.01538853796552178,0.028807749106365407,0.0,0.0,0.5714285714285714,0.65,0.583333333333333,0.22435808943227328,0.1
398,100.0,7.0,2.0,0.37463896982124384,0.04005702488288349,0.2169076739051597,0.31871998070495794,0.0,0.0,0.00463605969552053,0.05286215600176779,0.0,0.0,0.016561937974294862,0.0,0.0,0.4,0.6399999999999999,0.65,0.7833333333333332,0.21026893544472186,0.0
399,100.0,7.0,3.0,0.3596389043931512,0.013466603854605063,0.14049292570351235,0.5997078179374978,0.048709584598380554,0.0,0.02553564764407374,0.09249229230897424,0.0,0.0,0.05240272842917928,0.012756456894929881,0.0,0.13333333333333333,0.8457142857142856,0.75,0.9166666666666665,0.2829141365031293,0.0
400,101.0,8.0,0.0,0.291100846632797,0.09969198270639258,0.34499785440023767,0.1985785411570133,0.07580871141325832,0.0,0.006211935256753068,0.030592387343248824,0.005825210451834386,0.0,0.01538853796552178,0.028807749106365407,0.0,0.0,0.5714285714285714,0.65,0.583333333333333,0.22435808943227328,0.1
401,101.0,8.0,1.0,0.37463896982124384,0.04005702488288349,0.2169076739051597,0.31871998070495794,0.0,0.0,0.00463605969552053,0.05286215600176779,0.0,0.0,0.016561937974294862,0.0,0.0,0.4,0.6399999999999999,0.65,0.7833333333333332,0.21026893544472186,0.0
402,101.0,8.0,2.0,0.3596389043931512,0.013466603854605063,0.14049292570351235,0.5997078179374978,0.048709584598380554,0.0,0.02553564764407374,0.09249229230897424,0.0,0.0,0.05240272842917928,0.012756456894929881,0.0,0.13333333333333333,0.8457142857142856,0.75,0.9166666666666665,0.2829141365031293,0.0
403,101.0,8.0,3.0,0.4413982150131954,0.10014862727635827,0.19787491916566408,0.1998044654239741,0.4640923795975334,0.0,0.0,0.0881234580662582,0.0,0.0,0.1388436526735974,0.05216295366419318,0.0,0.26666666666666666,0.6571428571428571,0.625,0.6666666666666665,0.2655157057596337,0.2
404,102.0,8.0,0.0,0.37463896982124384,0.04005702488288349,0.2169076739051597,0.31871998070495794,0.0,0.0,0.00463605969552053,0.05286215600176779,0.0,0.0,0.016561937974294862,0.0,0.0,0.4,0.6399999999999999,0.65,0.7833333333333332,0.21026893544472186,0.0
405,102.0,8.0,1.0,0.3596389043931512,0.013466603854605063,0.14049292570351235,0.5997078179374978,0.048709584598380554,0.0,0.02553564764407374,0.09249229230897424,0.0,0.0,0.05240272842917928,0.012756456894929881,0.0,0.13333333333333333,0.8457142857142856,0.75,0.9166666666666665,0.2829141365031293,0.0
406,102.0,8.0,2.0,0.4413982150131954,0.10014862727635827,0.19787491916566408,0.1998044654239741,0.4640923795975334,0.0,0.0,0.0881234580662582,0.0,0.0,0.1388436526735974,0.05216295366419318,0.0,0.26666666666666666,0.6571428571428571,0.625,0.6666666666666665,0.2655157057596337,0.2
407,102.0,8.0,3.0,0.23149897481627577,0.0965767426432365,0.11651669365491762,0.74158374392723,0.0,0.0,0.1414625325582201,0.02493568573926857,0.0,0.0,0.025040301355441504,0.013242607431776595,0.0,0.4,0.5714285714285714,0.75,0.75,0.331661520673442,0.0
408,103.0,8.0,0.0,0.3596389043931512,0.013466603854605063,0.14049292570351235,0.5997078179374978,0.048709584598380554,0.0,0.02553564764407374,0.09249229230897424,0.0,0.0,0.05240272842917928,0.012756456894929881,0.0,0.13333333333333333,0.8457142857142856,0.75,0.9166666666666665,0.2829141365031293,0.0
409,103.0,8.0,1.0,0.4413982150131954,0.10014862727635827,0.19787491916566408,0.1998044654239741,0.4640923795975334,0.0,0.0,0.0881234580662582,0.0,0.0,0.1388436526735974,0.05216295366419318,0.0,0.26666666666666666,0.6571428571428571,0.625,0.6666666666666665,0.2655157057596337,0.2
410,103.0,8.0,2.0,0.23149897481627577,0.0965767426432365,0.11651669365491762,0.74158374392723,0.0,0.0,0.1414625325582201,0.02493568573926857,0.0,0.0,0.025040301355441504,0.013242607431776595,0.0,0.4,0.5714285714285714,0.75,0.75,0.331661520673442,0.0
411,103.0,8.0,3.0,0.6525113139533248,0.006485433578560616,0.11159717441610416,0.011491747924060228,0.0,0.0,0.0,0.02821178403909379,0.0,0.054650570896358344,0.0,0.0,0.0,0.26666666666666666,0.7771428571428571,0.65,0.8499999999999996,0.0764708711933681,0.1
412,104.0,7.0,0.0,0.4413982150131954,0.10014862727635827,0.19787491916566408,0.1998044654239741,0.4640923795975334,0.0,0.0,0.0881234580662582,0.0,0.0,0.1388436526735974,0.05216295366419318,0.0,0.26666666666666666,0.6571428571428571,0.625,0.6666666666666665,0.2655157057596337,0.2
413,104.0,7.0,1.0,0.23149897481627577,0.0965767426432365,0.11651669365491762,0.74158374392723,0.0,0.0,0.1414625325582201,0.02493568573926857,0.0,0.0,0.025040301355441504,0.013242607431776595,0.0,0.4,0.5714285714285714,0.75,0.75,0.331661520673442,0.0
414,104.0,7.0,2.0,0.6525113139533248,0.006485433578560616,0.11159717441610416,0.011491747924060228,0.0,0.0,0.0,0.02821178403909379,0.0,0.054650570896358344,0.0,0.0,0.0,0.26666666666666666,0.7771428571428571,0.65,0.8499999999999996,0.0764708711933681,0.1
415,104.0,7.0,3.0,0.46017917615772874,0.026999041277978426,0.09602413891507428,0.263323570960962,0.0,0.0,0.0,0.025900267804687162,0.0,0.021071272786574297,0.3086480677282099,0.0,0.0,0.2,0.6571428571428571,0.75,0.75,0.1850428258096594,0.2
416,105.0,8.0,0.0,0.23149897481627577,0.0965767426432365,0.11651669365491762,0.74158374392723,0.0,0.0,0.1414625325582201,0.02493568573926857,0.0,0.0,0.025040301355441504,0.013242607431776595,0.0,0.4,0.5714285714285714,0.75,0.75,0.331661520673442,0.0
417,105.0,8.0,1.0,0.6525113139533248,0.006485433578560616,0.11159717441610416,0.011491747924060228,0.0,0.0,0.0,0.02821178403909379,0.0,0.054650570896358344,0.0,0.0,0.0,0.26666666666666666,0.7771428571428571,0.65,0.8499999999999996,0.0764708711933681,0.1
418,105.0,8.0,2.0,0.46017917615772874,0.026999041277978426,0.09602413891507428,0.263323570960962,0.0,0.0,0.0,0.025900267804687162,0.0,0.021071272786574297,0.3086480677282099,0.0,0.0,0.2,0.6571428571428571,0.75,0.75,0.1850428258096594,0.2
419,105.0,8.0,3.0,0.06532266336338413,0.03986735362948071,0.023391577849527476,0.6919553457602591,0.06237343925218564,0.0,0.0,0.8866861305861642,0.0,0.13237844851403865,0.0,0.009092013978492833,0.0,0.2,0.6399999999999999,0.75,0.7166666666666668,0.3192621933793168,0.0
420,106.0,7.0,0.0,0.6525113139533248,0.006485433578560616,0.11159717441610416,0.011491747924060228,0.0,0.0,0.0,0.02821178403909379,0.0,0.054650570896358344,0.0,0.0,0.0,0.26666666666666666,0.7771428571428571,0.65,0.8499999999999996,0.0764708711933681,0.1
421,106.0,7.0,1.0,0.46017917615772874,0.026999041277978426,0.09602413891507428,0.263323570960962,0.0,0.0,0.0,0.025900267804687162,0.0,0.021071272786574297,0.3086480677282099,0.0,0.0,0.2,0.6571428571428571,0.75,0.75,0.1850428258096594,0.2
422,106.0,7.0,2.0,0.06532266336338413,0.03986735362948071,0.023391577849527476,0.6919553457602591,0.06237343925218564,0.0,0.0,0.8866861305861642,0.0,0.13237844851403865,0.0,0.009092013978492833,0.0,0.2,0.6399999999999999,0.75,0.7166666666666668,0.3192621933793168,0.0
423,106.0,7.0,3.0,0.29097346136888674,0.006952443903072692,0.1745173463191227,0.4035394342418083,0.0,0.0,0.030431018894347867,0.03875784612885636,0.0,0.0,0.03167631705926218,0.0,0.0,0.0,0.7085714285714285,0.65,0.7833333333333332,0.18526896340068696,0.0
424,107.0,7.0,0.0,0.46017917615772874,0.026999041277978426,0.09602413891507428,0.263323570960962,0.0,0.0,0.0,0.025900267804687162,0.0,0.021071272786574297,0.3086480677282099,0.0,0.0,0.2,0.6571428571428571,0.75,0.75,0.1850428258096594,0.2
425,107.0,7.0,1.0,0.06532266336338413,0.03986735362948071,0.023391577849527476,0.6919553457602591,0.06237343925218564,0.0,0.0,0.8866861305861642,0.0,0.13237844851403865,0.0,0.009092013978492833,0.0,0.2,0.6399999999999999,0.75,0.7166666666666668,0.3192621933793168,0.0
426,107.0,7.0,2.0,0.29097346136888674,0.006952443903072692,0.1745173463191227,0.4035394342418083,0.0,0.0,0.030431018894347867,0.03875784612885636,0.0,0.0,0.03167631705926218,0.0,0.0,0.0,0.7085714285714285,0.65,0.7833333333333332,0.18526896340068696,0.0
427,107.0,7.0,3.0,0.37725466092812,0.008015485114004548,0.142933267693373,0.4123870723219518,0.4279144940124832,0.0,0.0,0.030866098711183353,0.0,0.0,0.033112909593367545,0.0,0.0,0.0,0.7771428571428571,0.65,0.583333333333333,0.22658451534728946,0.1
428,108.0,8.0,0.0,0.06532266336338413,0.03986735362948071,0.023391577849527476,0.6919553457602591,0.06237343925218564,0.0,0.0,0.8866861305861642,0.0,0.13237844851403865,0.0,0.009092013978492833,0.0,0.2,0.6399999999999999,0.75,0.7166666666666668,0.3192621933793168,0.0
